month,dow,hour,exit,승차인원,하차인원
1,FRI,13,3,25.213968253968225,55.375714285714224
1,FRI,13,4,8.832290249433056,19.397755102040705
1,FRI,13,5,1.1842176870748191,2.600816326530589
1,FRI,13,6,1.4802721088435105,3.251020408163206
1,FRI,13,7,12.92770975056689,28.392244897959177
1,FRI,13,8,5.328979591836713,11.70367346938771
1,FRI,13,9,5.082267573696138,11.161836734693862
1,FRI,13,9-1,58.56943310657595,128.6320408163265
1,FRI,14,1,24.40654882642708,41.378247850864405
1,FRI,14,10,58.62416690814254,99.38993528445856
1,FRI,14,11,30.462764416111234,51.64580314884568
1,FRI,14,12,131.2381918284555,222.4979233072539
1,FRI,14,13,35.913358446827004,60.88660291702888
1,FRI,14,14,133.41842944074182,226.1942432145272
1,FRI,14,15,37.85134743552593,64.17222061238287
1,FRI,14,2,28.28252680382493,47.94948324157241
1,FRI,14,3,29.19095914227757,49.48961653626964
1,FRI,14,4,12.960301361924028,21.97256833767981
1,FRI,14,5,2.6647348594610074,4.517724331111724
1,FRI,14,6,1.453491741524163,2.464213271515447
1,FRI,14,7,14.29266879165456,24.231430503235725
1,FRI,14,8,6.419588525065168,10.883608615860084
1,FRI,14,9,6.964647928136745,11.807688592678405
1,FRI,14,9-1,72.85627354390029,123.51869023471453
1,FRI,15,1,31.16476078365424,50.35462036492052
1,FRI,15,10,58.54086437400148,94.58769864626244
1,FRI,15,11,35.32006222147481,57.06856974690993
1,FRI,15,12,144.7633692087782,233.90214832254256
1,FRI,15,13,41.67522912637686,67.33696291936434
1,FRI,15,14,141.7080005044984,228.9654208357857
1,FRI,15,15,43.75287984528707,70.69393761035892
1,FRI,15,2,47.663751786765296,77.01294879340784
1,FRI,15,3,34.95341797696118,56.47616244849902
1,FRI,15,4,15.21573614731349,24.58490288404935
1,FRI,15,5,3.7275498192213297,6.02280753384334
1,FRI,15,6,2.260972841167025,3.65317834020004
1,FRI,15,7,22.304191541242737,36.03811065332547
1,FRI,15,8,8.18838812746992,13.230429664508502
1,FRI,15,9,10.632683090893762,17.179811653914
1,FRI,15,9-1,84.87814260489364,137.14228958210714
1,FRI,16,1,34.86902006172839,47.40079615600449
1,FRI,16,10,89.05825617283946,121.06541105499431
1,FRI,16,11,48.234374999999964,65.56960227272722
1,FRI,16,12,205.37654320987647,279.18799102132425
1,FRI,16,13,49.8885030864197,67.81821689113349
1,FRI,16,14,184.40219907407408,250.67555765993268
1,FRI,16,15,55.44637345679008,75.37356200897862
1,FRI,16,2,44.99228395061726,61.16231762065092
1,FRI,16,3,47.10956790123456,64.04054433221098
1,FRI,16,4,23.157793209876463,31.480604657687884
1,FRI,16,5,5.227044753086412,7.105622194163852
1,FRI,16,6,2.2496141975308155,3.0581158810324816
1,FRI,16,7,23.68711419753079,32.2001613355779
1,FRI,16,8,8.13831018518516,11.063183922558888
1,FRI,16,9,11.711226851851835,15.920191498316475
1,FRI,16,9-1,109.701774691358,149.1281214927048
1,FRI,17,1,56.411411111554784,49.03033510404591
1,FRI,17,10,191.3592283420537,166.32108479450412
1,FRI,17,11,105.71644965451117,91.8841215001796
1,FRI,17,12,391.8761532931261,340.60163957343127
1,FRI,17,13,82.19948476255126,71.4442025801812
1,FRI,17,14,313.19322402843795,272.21387346726846
1,FRI,17,15,109.52605144386304,95.19526101369968
1,FRI,17,2,60.5140591923951,52.59617765706741
1,FRI,17,3,111.57737548428312,96.97818229021036
1,FRI,17,4,79.04923712904895,68.70614490553976
1,FRI,17,5,12.4544673882652,10.824879178815207
1,FRI,17,6,7.985511443064128,6.940657826416784
1,FRI,17,7,72.01612613332267,62.59327195750288
1,FRI,17,8,28.718536565882456,24.960897871150664
1,FRI,17,9,29.45115229460395,25.59765546990451
1,FRI,17,9-1,182.20153173303507,158.36161481008105
1,FRI,18,1,72.8900273224042,54.32377049180315
1,FRI,18,10,268.72029415184267,200.27293337983943
1,FRI,18,11,130.55351121962556,97.29944192535748
1,FRI,18,12,513.0499215207534,382.36789326822463
1,FRI,18,13,100.45289065224966,74.8659312870596
1,FRI,18,14,360.8549805255202,268.9394401813742
1,FRI,18,15,141.97341878851273,105.81051621904412
1,FRI,18,2,87.05917189861643,64.88380711545169
1,FRI,18,3,184.62183903034517,137.59570108126948
1,FRI,18,4,102.07423555400516,76.07429368678048
1,FRI,18,5,13.252732240437062,9.877049180327797
1,FRI,18,6,12.618292931054452,9.404211719567437
1,FRI,18,7,100.31190413905352,74.76085629577949
1,FRI,18,8,37.36142599697691,27.844872689222047
1,FRI,18,9,37.92537204976156,28.26517265434245
1,FRI,18,9-1,261.5299819788396,194.91410882455523
1,FRI,19,1,33.356347438752785,53.025612472160354
1,FRI,19,10,82.12949411390389,130.5588609608654
1,FRI,19,11,51.43604836143811,81.7663856188355
1,FRI,19,12,216.25564747056944,343.7752943048042
1,FRI,19,13,47.37161947184213,75.30528157811
1,FRI,19,14,162.92753738466433,259.00115335666555
1,FRI,19,15,61.036509704104326,97.027958956411
1,FRI,19,2,20.8827553293032,33.19670696786507
1,FRI,19,3,47.02123767101489,74.74828985046125
1,FRI,19,4,19.62138084632508,31.191536748329483
1,FRI,19,5,1.6818326439707036,2.673560292713928
1,FRI,19,6,1.8219853643015664,2.896356983773376
1,FRI,19,7,25.50779510022263,40.54899777282837
1,FRI,19,8,10.09099586382431,16.041361756283706
1,FRI,19,9,8.128857779191794,12.922208081450746
1,FRI,19,9-1,91.72995545657012,145.8204342984409
1,FRI,20,1,24.07590132827324,37.56925996204933
1,FRI,20,10,44.01568627450978,68.68431372549017
1,FRI,20,11,23.273371283997434,36.31695129664764
1,FRI,20,12,108.65022137887414,169.54332700822266
1,FRI,20,13,31.360404807084088,48.93636938646421
1,FRI,20,14,98.40253004427576,153.5523086654016
1,FRI,20,15,32.84199873497782,51.24832384566725
1,FRI,20,2,14.630740037950622,22.830550284629915
1,FRI,20,3,22.28564199873497,34.77564832384566
1,FRI,20,4,10.062492093611622,15.702024035420594
1,FRI,20,5,0.3703984819734112,0.5779886148007226
1,FRI,20,6,0.4938646426312311,0.7706514864009888
1,FRI,20,7,14.569006957621736,22.73421884882982
1,FRI,20,8,4.3830487033522925,6.839531941808957
1,FRI,20,9,5.000379506641345,7.802846299810213
1,FRI,20,9-1,53.58431372549017,83.61568627450976
1,FRI,21,1,19.273520818115383,27.78856829802772
1,FRI,21,10,43.0653761869978,62.09167275383489
1,FRI,21,11,20.897297297297275,30.129729729729696
1,FRI,21,12,109.00482103725346,157.16318480642803
1,FRI,21,13,27.957195032870693,40.30869247626002
1,FRI,21,14,106.67505478451422,153.804127100073
1,FRI,21,15,34.66409788166541,49.97870708546379
1,FRI,21,2,18.70872899926953,26.97425127830532
1,FRI,21,3,19.838312636961287,28.602885317750182
1,FRI,21,4,8.330679327976613,12.011176040905752
1,FRI,21,5,1.411979547114635,2.0357925493059947
1,FRI,21,6,0.4235938641343663,0.6107377647917636
1,FRI,21,7,10.519247626004358,15.166654492330132
1,FRI,21,8,3.812344777209636,5.49663988312636
1,FRI,21,9,2.5415631848063915,3.6644265887508607
1,FRI,21,9-1,56.1261869978086,80.92275383491597
1,FRI,22,1,22.08673469387753,36.46271585557297
1,FRI,22,10,27.981505102040803,46.19431907378334
1,FRI,22,11,15.893494897959163,26.23837323390892
1,FRI,22,12,81.63137755102039,134.76422684458396
1,FRI,22,13,21.41517857142856,35.35405219780219
1,FRI,22,14,95.13711734693878,157.06068485086342
1,FRI,22,15,35.9655612244898,59.37509811616954
1,FRI,22,2,10.222576530612235,16.87632456828884
1,FRI,22,3,11.416454081632638,18.847282182103587
1,FRI,22,4,5.521683673469363,9.11567896389321
1,FRI,22,5,1.0446428571428392,1.7245879120878826
1,FRI,22,6,0.0,0.0
1,FRI,22,7,8.282525510204046,13.673518445839814
1,FRI,22,8,1.8654336734693693,3.079621271585527
1,FRI,22,9,3.28316326530612,5.420133437990577
1,FRI,22,9-1,38.50255102040813,63.56338304552585
1,FRI,23,1,13.051831262262914,25.766841072596463
1,FRI,23,10,8.933534990189665,17.636527141922823
1,FRI,23,11,5.575539568345307,11.007194244604282
1,FRI,23,12,37.25474166121648,73.54807063440155
1,FRI,23,13,18.62737083060824,36.77403531720078
1,FRI,23,14,49.48291366906474,97.6888489208633
1,FRI,23,15,19.134238064094177,37.77468933943754
1,FRI,23,2,10.200703073904512,20.13816219751472
1,FRI,23,3,3.928221059516016,7.755068672334844
1,FRI,23,4,1.9007521255722608,3.7524525833878175
1,FRI,23,5,1.3938848920863218,2.7517985611510616
1,FRI,23,6,0.0,0.0
1,FRI,23,7,4.941955526487893,9.756376716808358
1,FRI,23,8,1.9641105297579984,3.877534336167403
1,FRI,23,9,0.7603008502288888,1.5009810333550966
1,FRI,23,9-1,16.599901896664484,32.771419228253755
1,THU,5,1,7.855029585798813,1.5948090371167287
1,THU,5,10,10.42899408284022,2.117401828940288
1,THU,5,11,6.390532544378697,1.2974717590102205
1,THU,5,12,45.31065088757395,9.199435180204407
1,THU,5,13,27.42603550295857,5.568316299085527
1,THU,5,14,27.914201183431945,5.667428725121031
1,THU,5,15,19.970414201183424,4.054599246906937
1,THU,5,2,8.210059171597619,1.6668908015061832
1,THU,5,3,1.8639053254437827,0.3784292630446467
1,THU,5,4,0.2662721893491,0.05406132329209
1,THU,5,5,0.0,0.0
1,THU,5,6,0.0,0.0
1,THU,5,7,1.1982248520709995,0.243275954814415
1,THU,5,8,0.0,0.0
1,THU,5,9,0.0,0.0
1,THU,5,9-1,8.165680473372774,1.6578805809575026
1,THU,6,1,6.499376319324494,15.373524755325246
1,THU,6,10,17.388217232776803,41.129821531375896
1,THU,6,11,11.387161773172128,26.93501727115715
1,THU,6,12,55.780128574170014,131.94145797351752
1,THU,6,13,15.320715793513708,36.23938543465742
1,THU,6,14,43.89464594127805,103.82772020725383
1,THU,6,15,18.893782383419683,44.691062176165794
1,THU,6,2,5.5557474573018455,13.141479562463982
1,THU,6,3,11.30234120130492,26.73438399539433
1,THU,6,4,3.9229514488581727,9.27928900402991
1,THU,6,5,0.7739877182882324,1.8307786413356268
1,THU,6,6,0.3180771445019961,0.7523747841104907
1,THU,6,7,8.057954327384365,19.06016119746686
1,THU,6,8,1.9720782959124816,4.664723661485294
1,THU,6,9,2.2053348685472924,5.216465169833018
1,THU,6,9-1,17.727499520245637,41.93235463442718
1,THU,7,1,10.368890598994206,34.20702167260228
1,THU,7,10,65.45980457075359,215.9522209495856
1,THU,7,11,34.65889364139088,114.3398625552552
1,THU,7,12,128.8961916351987,425.2291774791058
1,THU,7,13,23.345741539452725,77.01771748662239
1,THU,7,14,74.27291193156395,245.02670597920428
1,THU,7,15,27.76128818655259,91.58462784329862
1,THU,7,2,10.323925765520684,34.05868246326749
1,THU,7,3,32.72540580202945,107.96127655385936
1,THU,7,4,15.908558082932116,52.4824122626482
1,THU,7,5,1.6097410383520483,5.310543694185291
1,THU,7,6,2.1223401399502064,7.0016106806019
1,THU,7,7,21.448225566870075,70.75780285269425
1,THU,7,8,7.868845857866356,25.959361633587964
1,THU,7,9,6.456950086797764,21.30151046047561
1,THU,7,9-1,39.27228555577425,129.5594654330045
1,THU,8,1,8.958633417356857,54.16516624654902
1,THU,8,10,91.74112126395391,554.6798103468972
1,THU,8,11,42.294179870363685,255.71660064818136
1,THU,8,12,149.26497794382422,902.4771936142116
1,THU,8,13,19.383653673028437,117.196314968191
1,THU,8,14,64.67661820309687,391.043992317849
1,THU,8,15,22.448449315808386,135.72650342095758
1,THU,8,2,11.867831742888,71.75459128555991
1,THU,8,3,56.491256301764494,341.55413515784414
1,THU,8,4,33.8259137558516,204.5162645540749
1,THU,8,5,3.7296205437522088,22.54981394790516
1,THU,8,6,5.474196525027008,33.09776737486496
1,THU,8,7,35.82981859920775,216.6321570039609
1,THU,8,8,12.348768905293474,74.66240547353253
1,THU,8,9,11.594357670147602,70.10112831592821
1,THU,8,9-1,58.5706022686352,354.1261553234904
1,THU,9,1,8.879911861916968,40.97649651120072
1,THU,9,10,64.5706206390011,297.96217040029376
1,THU,9,11,27.7941241278002,128.25643408005868
1,THU,9,12,114.49621740727136,528.3446419390377
1,THU,9,13,19.0235034887991,87.78426367976488
1,THU,9,14,57.67161219243479,266.1265846492837
1,THU,9,15,16.557620271759085,76.40540580242379
1,THU,9,2,10.717370547190551,49.45547925082609
1,THU,9,3,32.37069408740357,149.37508997429293
1,THU,9,4,18.04671318398824,83.27684906353282
1,THU,9,5,2.5273595299301865,11.662541314726234
1,THU,9,6,3.2035989717223443,14.783059125963913
1,THU,9,7,21.325449871465292,98.4066323907455
1,THU,9,8,9.351230260741795,43.15140286448755
1,THU,9,9,8.715975027543152,40.22000734484025
1,THU,9,9-1,49.747998531031925,229.56294160851988
1,THU,10,1,13.52978585334197,34.98611291369237
1,THU,10,10,37.12018170019468,95.98754055807916
1,THU,10,11,16.63919532770925,43.02660609993503
1,THU,10,12,92.20298507462684,238.42388059701483
1,THU,10,13,32.43036988968203,83.86035042180403
1,THU,10,14,74.2275146009085,191.9418559377028
1,THU,10,15,23.42336145360152,60.56950032446454
1,THU,10,2,12.784555483452284,33.059052563270555
1,THU,10,3,19.928487994808545,51.53225178455542
1,THU,10,4,8.35171966255675,21.596365996106343
1,THU,10,5,1.3619727449707897,3.5218689162881023
1,THU,10,6,0.8223231667747931,2.1264114211550207
1,THU,10,7,11.743802725502906,30.36781310837115
1,THU,10,8,3.661907852044094,9.469175859831193
1,THU,10,9,4.638416612589223,11.99428942245294
1,THU,10,9-1,43.13341985723555,111.53692407527578
1,THU,11,1,17.595045943658544,30.6961975577318
1,THU,11,10,43.173165276266445,75.31961068794578
1,THU,11,11,19.517440454600383,34.04999395478172
1,THU,11,12,113.55334905090072,198.10440091887315
1,THU,11,13,35.8357816467174,62.51886108088495
1,THU,11,14,99.53894631846208,173.65496916938696
1,THU,11,15,27.32441663644056,47.66999153669444
1,THU,11,2,17.697769314472215,30.87540805223062
1,THU,11,3,24.53621085721192,42.80570668601131
1,THU,11,4,10.991400677064432,19.175522911377087
1,THU,11,5,1.482151493168862,2.585751420626212
1,THU,11,6,0.3521944142183131,0.6144359811388491
1,THU,11,7,12.400178333937832,21.633266835932737
1,THU,11,8,4.798648893725045,8.37169024301774
1,THU,11,9,5.385639584088948,9.395750211582572
1,THU,11,9-1,51.31766110506588,89.52844275178332
1,THU,12,1,19.46836020687554,37.47337998174621
1,THU,12,10,42.040766656525705,80.92153663191084
1,THU,12,11,21.49688165500452,41.37794894487919
1,THU,12,12,116.85100395497412,224.9188953729568
1,THU,12,13,32.81031335564344,63.15443759161434
1,THU,12,14,107.48440827502282,206.8897447243964
1,THU,12,15,26.193793732887105,50.418729429985845
1,THU,12,2,18.515363553392103,35.63901872389846
1,THU,12,3,20.720870094310914,39.88425477777469
1,THU,12,4,8.304685123212641,15.98514810410153
1,THU,12,5,1.0210678430179314,1.965387061979665
1,THU,12,6,1.0074536051110028,1.9391819011532248
1,THU,12,7,13.028825676909031,25.07833891086096
1,THU,12,8,4.6969120778825335,9.040780485106552
1,THU,12,9,5.105339215089707,9.82693530989842
1,THU,12,9-1,53.50395497414055,102.98628204773624
1,THU,13,1,17.5062857837312,36.35134222750344
1,THU,13,10,39.61480501242303,82.25910122069783
1,THU,13,11,21.05331100788592,43.71664686183428
1,THU,13,12,111.83935805336502,232.23148698282375
1,THU,13,13,31.46554634330773,65.33737982067616
1,THU,13,14,102.35519741817,212.537876741925
1,THU,13,15,24.61304958409851,51.10835043750673
1,THU,13,2,17.08674516582044,35.480177163227786
1,THU,13,3,22.909460408339637,47.57089229772064
1,THU,13,4,8.619652695257638,17.898482229664033
1,THU,13,5,1.2204817975585691,2.534298368801915
1,THU,13,6,0.8899346440531478,1.8479258939181136
1,THU,13,7,11.68357054121205,24.260627093010683
1,THU,13,8,4.462386572323611,9.266028410932194
1,THU,13,9,5.3141811602030495,11.034757480825238
1,THU,13,9-1,50.116033812250166,104.06462676893156
1,THU,14,1,17.95786276522925,32.427703627652214
1,THU,14,10,41.06063911704312,74.14591889117042
1,THU,14,11,22.285228439425005,40.24191478439417
1,THU,14,12,111.55300308008214,201.4386550308008
1,THU,14,13,29.02295088980148,52.40866700889797
1,THU,14,14,111.07375085557835,200.57323750855576
1,THU,14,15,28.402742128678987,51.28871492128678
1,THU,14,2,21.397202258726875,38.638347022587226
1,THU,14,3,21.49587183436001,38.81652121834357
1,THU,14,4,8.668827002053376,15.653875770020512
1,THU,14,5,1.564617556468127,2.8253336755645995
1,THU,14,6,1.0007914099931303,1.807195414099887
1,THU,14,7,13.870123203285402,25.04620123203282
1,THU,14,8,5.257678815879525,9.49413928815878
1,THU,14,9,5.765122347707022,10.41046372347702
1,THU,14,9-1,53.87358829568784,97.2831108829568
1,THU,15,1,20.90950685687062,38.80133878205925
1,THU,15,10,48.22131897610748,89.48330283049611
1,THU,15,11,25.046381026399537,46.47805049264164
1,THU,15,12,121.93929099706668,226.28021661192864
1,THU,15,13,34.20660240178502,63.47648356607411
1,THU,15,14,116.71894978313736,216.5929375485747
1,THU,15,15,34.20660240178502,63.47648356607411
1,THU,15,2,30.66071025647449,56.896444957003446
1,THU,15,3,24.15990799007195,44.83304084037405
1,THU,15,4,8.892872364429483,16.502319051319922
1,THU,15,5,3.0534071251284374,5.666144357810722
1,THU,15,6,1.322674054203112,2.454458846240608
1,THU,15,7,15.618810640058117,28.983503397096708
1,THU,15,8,5.6002582294983,10.392283200040051
1,THU,15,9,6.486731265825945,12.037292852307743
1,THU,15,9-1,64.20597563115801,119.14569909995735
1,THU,16,1,23.841154751712303,36.11370933219175
1,THU,16,10,62.12237799657533,94.1007063356164
1,THU,16,11,30.970938570205465,46.91364511986299
1,THU,16,12,162.31539490582188,245.869424229452
1,THU,16,13,43.034412457191735,65.1869541952054
1,THU,16,14,149.68033497431503,226.73029751712323
1,THU,16,15,45.03496361301367,68.2173159246575
1,THU,16,2,27.902424015410936,42.26557148972599
1,THU,16,3,33.10686536815065,50.14906892123282
1,THU,16,4,13.718065068493091,20.779623287671143
1,THU,16,5,2.3164276541095687,3.5088398972602435
1,THU,16,6,1.519215539383526,2.301252140410905
1,THU,16,7,18.83225599315065,28.526412671232823
1,THU,16,8,6.618364726027339,10.025256849314982
1,THU,16,9,7.596077696917771,11.506260702054735
1,THU,16,9-1,74.1407266695205,112.30566138698624
1,THU,17,1,56.582004256034,38.38394747157975
1,THU,17,10,187.5928935431482,127.25876127009006
1,THU,17,11,105.85629165033312,71.81050568404544
1,THU,17,12,412.3791090328722,279.7486279890239
1,THU,17,13,81.63099904799228,55.37661701293603
1,THU,17,14,331.63517388139087,224.9737749901998
1,THU,17,15,119.71138489107902,81.20948647589174
1,THU,17,2,61.5875791006328,41.77961583692669
1,THU,17,3,116.92346978775824,79.31822814582512
1,THU,17,4,68.07159377275006,46.17822422579373
1,THU,17,5,11.320624964999704,7.679655037240288
1,THU,17,6,10.89821358570855,7.393100744805867
1,THU,17,7,74.61897015176108,50.61981575852597
1,THU,17,8,27.5201013608107,18.669012152097093
1,THU,17,9,30.139051912415145,20.44564876519001
1,THU,17,9-1,189.28253906031247,128.40497843982752
1,THU,18,1,79.6485915601535,41.77048674817678
1,THU,18,10,299.5911592839851,157.11600548882956
1,THU,18,11,148.11509582324712,77.6766986848393
1,THU,18,12,576.8181439738507,302.50346135463064
1,THU,18,13,113.34282058002734,59.44091028230464
1,THU,18,14,433.9241739773971,227.56490232658533
1,THU,18,15,169.84512558010437,89.07268073821666
1,THU,18,2,79.69086788263759,41.79265791948682
1,THU,18,3,209.8173884888757,110.03552321189034
1,THU,18,4,102.7526017977456,53.88703186913136
1,THU,18,5,15.008094481876066,7.870765815075778
1,THU,18,6,17.756055443346327,9.311891950230496
1,THU,18,7,111.79973480935556,58.63166252948699
1,THU,18,8,44.009651706008285,23.08018933378553
1,THU,18,9,49.12508672659141,25.762901062304323
1,THU,18,9-1,290.75540788479617,152.48223068502438
1,THU,19,1,34.52004576612067,31.921581906990024
1,THU,19,10,96.04112793990883,88.81172269424944
1,THU,19,11,48.399673685506656,44.75643393670725
1,THU,19,12,255.4988866313672,236.2664491236711
1,THU,19,13,49.57912613389151,45.84710421540856
1,THU,19,14,192.9879068669704,178.4609243525017
1,THU,19,15,68.42930365718507,63.27835241965275
1,THU,19,2,30.876380166646065,28.55218979600206
1,THU,19,3,60.678616139227415,56.11109058818691
1,THU,19,4,21.77774699339156,20.13844764602055
1,THU,19,5,3.264555883922309,3.01881952140538
1,THU,19,6,2.674829659729831,2.473484382054674
1,THU,19,7,30.56045540368584,28.260045971349925
1,THU,19,8,9.435619587078724,8.725362229610434
1,THU,19,9,12.2157575011287,11.296227886549218
