month,dow,hour,exit,승차인원,하차인원
01,FRI,10,9-1,197.9086028460542,305.4789780077618
01,FRI,11,1,103.635294117647,99.08479906814205
01,FRI,11,10,194.01176470588214,185.49295282469404
01,FRI,11,11,96.87058823529406,92.61712288875941
01,FRI,11,12,557.1411764705883,532.6778101339546
01,FRI,11,13,205.37647058823512,196.35864880605692
01,FRI,11,14,367.7294117647057,351.58287711124035
01,FRI,11,15,141.7882352941175,135.56249271986007
01,FRI,11,2,96.05882352941175,91.84100174723353
01,FRI,11,3,80.63529411764699,77.09470005824106
01,FRI,11,4,57.63529411764701,55.104601048340086
01,FRI,11,5,4.870588235294071,4.65672684915546
01,FRI,11,6,2.1647058823528944,2.0696563774024015
01,FRI,11,7,75.76470588235293,72.43797320908561
01,FRI,11,8,27.59999999999981,26.388118811881007
01,FRI,11,9,34.36470588235275,32.85579499126365
01,FRI,11,9-1,277.3529411764706,265.1747233546884
01,FRI,12,1,116.11934450468186,111.9134302612122
01,FRI,12,10,197.7531296205025,190.59038935436155
01,FRI,12,11,117.19701823558378,112.95206998521415
01,FRI,12,12,701.8350172498767,676.4141202562837
01,FRI,12,13,231.96927057663856,223.56720059142418
01,FRI,12,14,428.375308033514,412.8592902907836
01,FRI,12,15,167.5782651552487,161.50847708230634
01,FRI,12,2,93.48819615574149,90.1019960571708
01,FRI,12,3,99.68482010842763,96.07417447018219
01,FRI,12,4,56.03903400689993,54.0092656481025
01,FRI,12,5,6.46604238541153,6.231838344011826
01,FRI,12,6,5.927205519960433,5.712518482010709
01,FRI,12,7,82.44204041399688,79.45593888615065
01,FRI,12,8,35.29381468703773,34.01545096106435
01,FRI,12,9,27.211261705273454,26.225653031049703
01,FRI,12,9-1,365.87023164120257,352.6181862986693
01,FRI,13,1,127.06885500631232,126.4295425852188
01,FRI,13,10,243.5019908711273,242.27687676022123
01,FRI,13,11,112.23482567738168,111.6701466446537
01,FRI,13,12,735.8238321841312,732.1217344857725
01,FRI,13,13,252.45838593765149,251.1882101582983
01,FRI,13,14,492.0419539671749,489.5663785568612
01,FRI,13,15,171.85083033893363,170.9862095756045
01,FRI,13,2,107.75662814411956,107.21447994561515
01,FRI,13,3,98.80023307759537,98.30314654753806
01,FRI,13,4,50.93949694085628,50.68320870156328
01,FRI,13,5,7.277070991550773,7.240458385937489
01,FRI,13,6,5.597746916577629,5.569583373798178
01,FRI,13,7,60.455666699038396,60.15150043702033
01,FRI,13,8,41.98310187433207,41.7718753034862
01,FRI,13,9,29.668058657861287,29.518791881130202
01,FRI,13,9-1,344.5413227153537,342.80785665727853
01,FRI,14,1,128.94351464435124,126.00244072524384
01,FRI,14,10,196.5730723251644,192.08943514644352
01,FRI,14,11,108.94411237298245,106.4592050209203
01,FRI,14,12,616.2973699940227,602.2402370990237
01,FRI,14,13,194.73102211595935,190.28940027894004
01,FRI,14,14,471.8280035863716,461.0660739191072
01,FRI,14,15,194.73102211595935,190.28940027894004
01,FRI,14,2,122.10161386730422,119.31659693165967
01,FRI,14,3,82.6291093843394,80.744421199442
01,FRI,14,4,48.41960549910334,47.31520223152015
01,FRI,14,5,6.841900777047001,6.685843793584164
01,FRI,14,6,4.21040047818275,4.114365411436389
01,FRI,14,7,59.73505678421986,58.37255927475582
01,FRI,14,8,35.78840406455456,34.97210599721047
01,FRI,14,9,23.157202630005784,22.629009762900786
01,FRI,14,9-1,346.56858936043017,338.66370292887007
01,FRI,15,1,187.49042748491982,130.69892473118267
01,FRI,15,10,280.40012238832037,195.46594982078832
01,FRI,15,11,138.69612728385334,96.68458781361998
01,FRI,15,12,878.6316111548211,612.4910394265232
01,FRI,15,13,287.41848063641896,200.35842293906788
01,FRI,15,14,587.8710551621643,409.8028673835124
01,FRI,15,15,264.35816067838067,184.28315412186362
01,FRI,15,2,251.9924818603022,175.6630824372758
01,FRI,15,3,136.02246699886342,94.82078853046586
01,FRI,15,4,64.5020543753824,44.96415770609314
01,FRI,15,5,23.728735029285755,16.541218637992813
01,FRI,15,6,10.360433604336034,7.222222222222215
01,FRI,15,7,112.29373196957766,78.27956989247303
01,FRI,15,8,49.796922807937705,34.71326164874549
01,FRI,15,9,56.14686598478883,39.13978494623652
01,FRI,15,9-1,493.290322580645,343.8709677419354
01,FRI,16,1,214.6906061680253,136.16923076923064
01,FRI,16,10,382.136423254165,242.37307692307678
01,FRI,16,11,196.692591279688,124.75384615384613
01,FRI,16,12,1094.343583835519,694.0961538461536
01,FRI,16,13,336.49859978730916,213.4269230769229
01,FRI,16,14,744.0250797589507,471.90384615384613
01,FRI,16,15,322.67869549805016,204.66153846153833
01,FRI,16,2,217.58314427507938,138.0038461538459
01,FRI,16,3,156.83984402694074,99.47692307692304
01,FRI,16,4,94.81097128677739,60.13461538461517
01,FRI,16,5,21.53333924140347,13.657692307692125
01,FRI,16,6,9.641793690180767,6.1153846153846025
01,FRI,16,7,105.41694434597633,66.86153846153829
01,FRI,16,8,48.53036157390989,30.780769230769188
01,FRI,16,9,56.88658277206643,36.0807692307691
01,FRI,16,9-1,530.9414392059552,336.7538461538461
01,FRI,17,1,236.98672041250595,133.92249140612202
01,FRI,17,10,638.79903625798,360.98882795874937
01,FRI,17,11,321.39659723358943,181.62297430021263
01,FRI,17,12,1498.608160091668,846.871664756916
01,FRI,17,13,405.5401968407266,229.17298248485827
01,FRI,17,14,980.6989789654602,554.1983548862331
01,FRI,17,15,479.56526231789155,271.0049517105909
01,FRI,17,2,226.3356318546402,127.90350302831861
01,FRI,17,3,254.82729374693068,144.0042969389425
01,FRI,17,4,224.73796857096085,127.00065477164836
01,FRI,17,5,43.13690865935504,24.37690293010312
01,FRI,17,6,26.627721394663254,15.047470944507902
01,FRI,17,7,241.24715583565197,136.3300867572432
01,FRI,17,8,131.27466647569102,74.18403175642462
01,FRI,17,9,106.5108855786543,60.18988377803233
01,FRI,17,9-1,690.4568157636271,390.1809215910949
01,FRI,18,1,301.9457097618902,161.41599171792217
01,FRI,18,10,817.1744412642344,436.8501309299066
01,FRI,18,11,386.6678338712619,206.70726508738787
01,FRI,18,12,1901.3220875707937,1016.4204372449913
01,FRI,18,13,459.32198099993894,245.54716521527303
01,FRI,18,14,1047.6974301199677,560.0845259119417
01,FRI,18,15,583.9423147189575,312.1674684854759
01,FRI,18,2,314.75254247609746,168.2623469947018
01,FRI,18,3,420.16262712380467,224.613117349735
01,FRI,18,4,258.10693624017966,137.98039096279123
01,FRI,18,5,44.8239144997257,23.96224346872893
01,FRI,18,6,36.20393094208561,19.35411972474231
01,FRI,18,7,305.1474179404414,163.12758053711673
01,FRI,18,8,166.73511052919974,89.13427927653579
01,FRI,18,9,144.5694385238407,77.28481822057083
01,FRI,18,9-1,899.926283417575,481.08811887217587
01,FRI,19,1,181.90522992613754,134.1263600984829
01,FRI,19,10,316.8048606147248,233.59351918036694
01,FRI,19,11,176.43197522039551,130.0906997061393
01,FRI,19,12,1073.0798784846318,791.2268286871573
01,FRI,19,13,320.34637836549894,236.20482884600094
01,FRI,19,14,660.9759947581606,487.36534032245254
01,FRI,19,15,339.98570407433874,250.6857279008815
01,FRI,19,2,116.2261734572312,85.69843539035807
01,FRI,19,3,139.08506075768383,102.55325232308778
01,FRI,19,4,78.5573028353583,57.92359621952167
01,FRI,19,5,4.507386228257878,3.3234850289886637
01,FRI,19,6,9.658684774839061,7.121753633547692
01,FRI,19,7,109.78705027400503,80.95059963465951
01,FRI,19,8,50.225160829163606,37.03311889444835
01,FRI,19,9,37.346914462711254,27.537447383051234
01,FRI,19,9-1,438.82624493685967,323.5650067508538
01,FRI,20,1,163.86111111111094,97.41666666666656
01,FRI,20,10,209.02556314856986,124.26727410782073
01,FRI,20,11,114.96405973171346,68.34700075930142
01,FRI,20,12,728.6033915464437,433.16021260440385
01,FRI,20,13,260.16217413313075,154.66837509491262
01,FRI,20,14,494.1961528726903,293.80334092634763
01,FRI,20,15,238.51309794988606,141.79783599088833
01,FRI,20,2,90.32890407491757,53.70121488230818
01,FRI,20,3,96.30106302201955,57.2517084282459
01,FRI,20,4,72.41242723361167,43.04973424449501
01,FRI,20,5,5.225639078713967,3.106681852695352
01,FRI,20,6,2.239559605163129,1.3314350797265795
01,FRI,20,7,73.53220703619337,43.71545178435839
01,FRI,20,8,30.23405466970386,17.974373576309787
01,FRI,20,9,25.008415590989596,14.867691723614259
01,FRI,20,9-1,344.8921791951404,205.04100227790428
01,FRI,21,1,167.921817146112,78.82882369695234
01,FRI,21,10,224.34715892907997,105.31700370264879
01,FRI,21,11,110.14226716035313,51.70492737111931
01,FRI,21,12,768.7388564511534,360.8749643976075
01,FRI,21,13,221.18733978923373,103.83366562232978
01,FRI,21,14,567.864639703788,266.57704357732837
01,FRI,21,15,257.75096126459687,120.99800626602104
01,FRI,21,2,141.74045855881505,66.53830817430926
01,FRI,21,3,92.08615778980328,43.2287097692964
01,FRI,21,4,68.16181287382504,31.997721446881194
01,FRI,21,5,13.54208202791207,6.357163201367036
01,FRI,21,6,2.7084164055821605,1.271432640273288
01,FRI,21,7,71.77303474793501,33.69296496724578
01,FRI,21,8,33.4038023355169,15.681002563372237
01,FRI,21,9,19.861720307604518,9.323839362005055
01,FRI,21,9-1,408.5194745086868,191.77442324124172
01,FRI,22,1,142.1180315961502,69.96477210822582
01,FRI,22,10,116.24328127837282,57.2266206646086
01,FRI,22,11,71.44520610132541,35.17250771745043
01,FRI,22,12,476.55883421100407,234.6101325585618
01,FRI,22,13,161.42754675867076,79.4708552751044
01,FRI,22,14,437.16742327946235,215.21772289812958
01,FRI,22,15,235.9622752859995,116.16433629925544
01,FRI,22,2,68.74187397857258,33.84165607408745
01,FRI,22,3,40.936172144543214,20.152896313782414
01,FRI,22,4,40.5499818412929,19.962774650444885
01,FRI,22,5,5.406664245505663,2.661703286725957
01,FRI,22,6,0.0,0.0
01,FRI,22,7,47.88759760305055,23.57508625385867
01,FRI,22,8,19.30951516252035,9.506083166878478
01,FRI,22,9,19.30951516252035,9.506083166878478
01,FRI,22,9-1,243.68608135100772,119.96676956600686
01,FRI,23,1,75.07490824157489,44.713880547213876
01,FRI,23,10,38.468134801468125,22.911244577911237
01,FRI,23,11,19.854521187854438,11.825158491825109
01,FRI,23,12,186.75658992325657,111.23039706373038
01,FRI,23,13,79.10785785785778,47.115865865865814
01,FRI,23,14,202.57816149482812,120.65357023690355
01,FRI,23,15,107.02827827827826,63.74499499499499
01,FRI,23,2,50.877210543877126,30.301968635301918
01,FRI,23,3,13.649983316649939,8.12979646312977
01,FRI,23,4,13.339756423089682,7.945028361694984
01,FRI,23,5,6.204537871204501,3.6953620286953397
01,FRI,23,6,0.0,0.0
01,FRI,23,7,24.818151484818095,14.781448114781416
01,FRI,23,8,12.098848848848839,7.205955955955949
01,FRI,23,9,1.8613613613613593,1.1086086086086073
01,FRI,23,9-1,98.03169836503163,58.38672005338668
01,THU,5,1,12.980630510285845,13.169783596045932
01,THU,5,10,15.987443227357728,16.22041143467806
01,THU,5,11,9.753807106598966,9.895939086294398
01,THU,5,12,68.86334491049959,69.86681806037937
01,THU,5,13,55.88271440021373,56.69703446433342
01,THU,5,14,40.84865081485437,41.443895271172835
01,THU,5,15,38.5752070531659,39.13732300293881
01,THU,5,2,11.513892599519096,11.681672455249792
01,THU,5,3,3.373497194763556,3.4226556238311487
01,THU,5,4,0.44002137323002544,0.44643334223884185
01,THU,5,5,0.0,0.0
01,THU,5,6,0.0,0.0
01,THU,5,7,1.3200641196900764,1.3393000267165256
01,THU,5,8,0.0,0.0
01,THU,5,9,0.0,0.0
01,THU,5,9-1,14.960726689820975,15.178733636120734
01,THU,6,1,15.824080191076302,51.595118914523745
01,THU,6,10,33.74217400142288,110.01786258766126
01,THU,6,11,24.461886370566084,79.75907104380516
01,THU,6,12,116.4319163532879,379.6314539079174
01,THU,6,13,39.476915845106184,128.71624402886465
01,THU,6,14,80.19120337432665,261.46699359691024
01,THU,6,15,46.61559863807294,151.99223752413852
01,THU,6,2,12.65926415286102,41.27609513161893
01,THU,6,3,21.677800081309066,70.6814335806484
01,THU,6,4,9.565834942575439,31.18983128366695
01,THU,6,5,1.6418970423823227,5.353478503912891
01,THU,6,6,1.0470068096351164,3.4138123793068105
01,THU,6,7,14.467730460412616,47.1726801504217
01,THU,6,8,3.569341396483377,11.637996747636937
01,THU,6,9,5.139851610936052,16.758715316597154
01,THU,6,9-1,41.73749872954565,136.086975302368
01,THU,7,1,38.31100277534318,99.20807770961122
01,THU,7,10,219.06337642418933,567.2745398773006
01,THU,7,11,110.88939709319297,287.1531186094066
01,THU,7,12,425.4056109406953,1101.6071063394681
01,THU,7,13,100.70658048495467,260.784253578732
01,THU,7,14,212.097739555945,549.236707566462
01,THU,7,15,106.84578586035641,276.6820040899795
01,THU,7,2,33.588537101957336,86.9790388548057
01,THU,7,3,75.79557405784395,196.27607361963177
01,THU,7,4,46.75241016652056,121.06748466257659
01,THU,7,5,5.401320113935112,13.986963190183966
01,THU,7,6,6.670482763657556,17.273517382412948
01,THU,7,7,64.40262562080039,166.77351738241288
01,THU,7,8,26.50483859187834,68.6354805725968
01,THU,7,9,21.9004345603272,56.712167689161554
01,THU,7,9-1,122.16428388840197,316.34994887525556
01,THU,8,1,46.469323873121716,167.82620798815583
01,THU,8,10,414.7771285475793,1497.9876366270828
01,THU,8,11,192.3971202003338,694.8514938419376
01,THU,8,12,658.9590984974958,2379.862616940183
01,THU,8,13,109.3627921535891,394.96900691403835
01,THU,8,14,248.9161101836393,898.9725564620276
01,THU,8,15,115.28046744574279,416.34097710019796
01,THU,8,2,47.8397328881468,172.77550634705602
01,THU,8,3,142.50177378964923,514.6520399565306
01,THU,8,4,129.77358096828033,468.68355671401974
01,THU,8,5,16.652545909849625,60.141473997542626
01,THU,8,6,19.6840567612686,71.08992188238193
01,THU,8,7,149.72756677796315,540.7483403943675
01,THU,8,8,61.54382303839716,222.2684899360563
01,THU,8,9,53.300605175292034,192.49771041358196
01,THU,8,9-1,229.56427378964923,829.0824644848325
01,THU,9,1,43.95633284129458,134.03078538493102
01,THU,9,10,288.05426627912266,878.329402096997
01,THU,9,11,129.3347967677627,394.36511801317806
01,THU,9,12,505.84477196292966,1542.4119276246706
01,THU,9,13,103.51007411014561,315.620881712903
01,THU,9,14,217.48881499855423,663.1626162250998
01,THU,9,15,89.08925935507418,271.6492170498983
01,THU,9,2,45.67596974723404,139.27426840959887
01,THU,9,3,83.35713633527598,254.17094030100543
01,THU,9,4,75.0003043537808,228.6894526197251
01,THU,9,5,11.735767656323542,35.78447187010129
01,THU,9,6,14.571660097697475,44.431619314290664
01,THU,9,7,90.7485581239633,276.70871821405206
01,THU,9,8,49.32642703878975,150.40517097073598
01,THU,9,9,37.982857273294414,115.8165811939797
01,THU,9,9-1,196.8230030587555,600.1488289988282
01,THU,10,1,71.44032669729438,107.16049004594157
01,THU,10,10,161.53860813340123,242.30791220010187
01,THU,10,11,76.35031478645554,114.52547217968332
01,THU,10,12,443.8015484090522,665.7023226135784
01,THU,10,13,184.92242640803124,277.38363961204686
01,THU,10,14,272.44296409732846,408.6644461459927
01,THU,10,15,130.36018376722808,195.54027565084215
01,THU,10,2,61.25210141228507,91.87815211842761
01,THU,10,3,57.815109749872285,86.72266462480843
01,THU,10,4,35.04503998638752,52.567559979581276
01,THU,10,5,5.769236004764323,8.653854007146485
01,THU,10,6,2.5777437468094533,3.86661562021418
01,THU,10,7,58.91985706993353,88.37978560490029
01,THU,10,8,19.946826612217038,29.920239918325557
01,THU,10,9,22.34044580568301,33.51066870852452
01,THU,10,9-1,198.9772673132549,298.46590096988234
01,THU,11,1,105.23202540258555,94.39963710591965
01,THU,11,10,212.9695752195184,191.0468846191231
01,THU,11,11,98.1852379872339,88.07823283543402
01,THU,11,12,570.163399539902,511.47184330752015
01,THU,11,13,232.77887762045157,208.81705440171072
01,THU,11,14,400.25752519197744,359.05576256358745
01,THU,11,15,167.40034993357722,150.16847033664888
01,THU,11,2,91.68653403752063,82.24849334154162
01,THU,11,3,76.10530408579838,68.27116612124537
01,THU,11,4,58.56663318536746,52.53789327025876
01,THU,11,5,7.751466156886798,6.953544697534185
01,THU,11,6,2.1140362246054907,1.8964212811456866
01,THU,11,7,68.0406473771182,61.03667012280074
01,THU,11,8,28.65693548909697,25.707044033308485
01,THU,11,9,27.012685092181428,24.232049703528364
01,THU,11,9-1,269.57876745617716,241.8288322586915
01,THU,12,1,120.58664898320072,116.81945181255527
01,THU,12,10,206.47896404361896,200.02844090775102
01,THU,12,11,96.3079501915708,93.29923371647502
01,THU,12,12,616.1361626878868,596.8877099911583
01,THU,12,13,215.7210064839373,208.9817565576184
01,THU,12,14,432.7623047450633,419.2425582080754
01,THU,12,15,166.13671529619802,160.946507515473
01,THU,12,2,94.98765841438232,92.02018862363667
01,THU,12,3,66.968132920719,64.87600943118173
01,THU,12,4,44.22977453580885,42.84801061007941
01,THU,12,5,6.3814102564100965,6.182051282051127
01,THU,12,6,4.400972590627756,4.263483642793981
01,THU,12,7,68.80187150014731,66.65246094901264
01,THU,12,8,29.486516357205815,28.56534040671953
01,THU,12,9,26.332486000589277,25.509843796050525
01,THU,12,9-1,293.03142499263186,283.87695254936625
01,THU,13,1,123.6149691358023,110.86213991769532
01,THU,13,10,213.23774005486953,191.23891175125732
01,THU,13,11,115.25120027434838,103.36122542295378
01,THU,13,12,674.3192729766803,604.7526291723821
01,THU,13,13,229.3514231824416,205.6902149062642
01,THU,13,14,464.6111968449929,416.67924096936423
01,THU,13,15,168.04269547325083,150.7064471879285
01,THU,13,2,104.96913580246908,94.1399176954732
01,THU,13,3,82.17978395061712,73.70164609053484
01,THU,13,4,47.49699931412877,42.5969364426153
01,THU,13,5,8.133573388202837,7.294467306812823
01,THU,13,6,4.757373113854545,4.266575217192456
01,THU,13,7,74.42986968449924,66.75125743026972
01,THU,13,8,31.07638888888869,27.870370370370196
01,THU,13,9,28.54423868312754,25.59945130315498
01,THU,13,9-1,314.9841392318242,282.48856881572914
01,THU,14,1,103.57463170573519,90.78764013712589
01,THU,14,10,180.0060455851013,157.78307699434805
01,THU,14,11,90.52367275085696,79.34791068284993
01,THU,14,12,522.1077781895672,457.65002779579345
01,THU,14,13,177.85402575743518,155.89673862688764
01,THU,14,14,418.7414064671545,367.04493653293787
01,THU,14,15,152.16862781432394,133.38237746687653
01,THU,14,2,105.2407115723152,92.24803113128864
01,THU,14,3,63.172194941165436,55.37315852867587
01,THU,14,4,35.057097192624695,30.7290605021772
01,THU,14,5,6.872579449643274,6.024112850921881
01,THU,14,6,2.9850597609560103,2.616533864541688
01,THU,14,7,65.60189474659492,57.50289539516345
01,THU,14,8,30.12827758732505,26.408737144445414
01,THU,14,9,27.837417770777144,24.400699527471325
01,THU,14,9-1,265.87857870842197,233.05406281849338
01,THU,15,1,145.13768173198457,112.15184497471535
01,THU,15,10,246.21713021491757,190.25869152970904
01,THU,15,11,128.83454487989863,99.55396649810349
01,THU,15,12,686.0837152338811,530.1555981352717
01,THU,15,13,243.67225031605548,188.29219342604287
01,THU,15,14,510.96416719342596,394.83594737673826
01,THU,15,15,217.8258138432363,168.31994706068258
01,THU,15,2,165.09908343868503,127.57656447534754
01,THU,15,3,83.42434418457641,64.46426596080904
01,THU,15,4,45.09209070796439,34.843888274336116
01,THU,15,5,13.917311946902469,10.754286504424634
01,THU,15,6,6.044089759797682,4.6704329962073
01,THU,15,7,82.31095922882399,63.6039230404549
01,THU,15,8,39.366110935524546,30.419267541087144
01,THU,15,9,38.57083596712995,29.804736883691323
01,THU,15,9-1,366.9398704171932,283.5444453223766
01,THU,16,1,151.5423731672212,99.72260951695591
01,THU,16,10,291.33478006656475,191.7131420347216
01,THU,16,11,151.05949784114406,99.40485292794811
01,THU,16,12,863.7834791310605,568.4135783034992
01,THU,16,13,291.89813461365475,192.0838580552307
01,THU,16,14,622.184857650445,409.4293649365834
01,THU,16,15,272.5831215705675,179.37359449491765
01,THU,16,2,150.3351848520284,98.92821804443642
01,THU,16,3,121.28218606638455,79.8098632724654
01,THU,16,4,60.19845731762156,39.61365476297556
01,THU,16,5,12.071883151929455,7.943914725195632
01,THU,16,6,7.806484438247377,5.137064855626287
01,THU,16,7,97.86273275164133,64.39866870558583
01,THU,16,8,40.561527390482944,26.691553476657305
01,THU,16,9,43.53925856795896,28.651052442205618
01,THU,16,9-1,400.7060414230456,263.685009444994
01,THU,17,1,231.93228641743806,113.15677956170157
01,THU,17,10,610.4605941638345,297.8358724950193
01,THU,17,11,330.16159322629767,161.08159498417896
01,THU,17,12,1431.483792335638,698.4025313488808
01,THU,17,13,341.2738280792215,166.50311144966582
01,THU,17,14,901.7293654048983,439.94215984999397
01,THU,17,15,478.0397954998238,233.2294679479665
01,THU,17,2,209.77904898628836,102.34849994140387
01,THU,17,3,227.587117660846,111.03682761045347
01,THU,17,4,173.09442751669962,84.45054494316173
01,THU,17,5,37.7531055900621,18.41925465838509
01,THU,17,6,31.91205906480675,15.569483182936604
01,THU,17,7,224.5953621235201,109.57718856205304
01,THU,17,8,108.91414801359419,53.13781202390714
01,THU,17,9,107.91689616781869,52.65126567444023
01,THU,17,9-1,631.6165797492088,308.1576057658502
01,THU,18,1,314.0064818953956,121.0923720892429
01,THU,18,10,954.3680151989272,368.039175844272
01,THU,18,11,456.33256593652186,175.97851018002996
01,THU,18,12,1931.9513410818054,745.031023692445
01,THU,18,13,470.727469825659,181.52971105782893
01,THU,18,14,1184.0514081358958,456.61348396797644
01,THU,18,15,682.487796155565,263.1922298532936
01,THU,18,2,283.3114662494407,109.25525257040658
01,THU,18,3,409.76081805990106,158.01874263420956
01,THU,18,4,255.79179704961936,98.64266265696727
01,THU,18,5,52.00511846222615,20.055073759499315
01,THU,18,6,54.404269110414944,20.980273905798857
01,THU,18,7,339.97375949932916,131.10630308448805
01,THU,18,8,167.023223066607,64.41025724387367
01,THU,18,9,169.70462673223062,65.44430446620879
01,THU,18,9-1,955.8498435404559,368.6106229934571
01,THU,19,1,172.77196720253073,81.74833752985984
01,THU,19,10,357.7834269481567,169.28788172251274
01,THU,19,11,188.47044676867444,89.17618955387688
01,THU,19,12,1088.6053005358642,515.0816708631933
01,THU,19,13,265.2776970753437,125.51810962618629
01,THU,19,14,643.6376622118923,304.5419329846988
01,THU,19,15,333.9252856866162,157.99922525663368
01,THU,19,2,133.5701142746463,63.19969010265339
01,THU,19,3,160.9759345341853,76.1669571954289
01,THU,19,4,79.556701530118,37.64284330815411
01,THU,19,5,15.255019691393784,7.21802569565493
01,THU,19,6,9.667425269545904,4.574213958292875
01,THU,19,7,122.92707728065052,58.16385822196385
01,THU,19,8,44.2572955000319,20.940667570533748
01,THU,19,9,52.32826522047871,24.75950674672332
01,THU,19,9-1,452.2403802698687,213.98088966363213
01,THU,20,1,129.1880980469262,63.4025756979945
01,THU,20,10,209.42744789618553,102.78222080220209
