exit,hour,userCount_ratio
13,22,0.07206068268015171
13,23,0.08018693887590703
14,05,0.14881111407961528
14,06,0.17125724158959243
14,07,0.13120800467426233
14,08,0.09440262072006804
14,09,0.10970432030191896
14,10,0.15106346775565765
14,11,0.1656352266467939
14,12,0.1738874152667256
14,13,0.17303955189757658
14,14,0.18629358534852836
14,15,0.16922144964180363
14,16,0.17385535666096968
14,17,0.14835345130669167
14,18,0.13638395578493925
14,19,0.1561753502485635
14,20,0.1714182723817014
14,21,0.17417149073390575
14,22,0.2050339041489484
14,23,0.21448776288279425
15,05,0.14052898744322737
15,06,0.09955280008130908
15,07,0.0660969909436167
15,08,0.04372066651967115
15,09,0.044937835740264484
15,10,0.07228177641653905
15,11,0.06927388782684768
15,12,0.06675508399646331
15,13,0.06258573388203018
15,14,0.06769819945026097
15,15,0.07213969658659924
15,16,0.07616713142034721
15,17,0.07864760342200867
15,18,0.07861177713658715
15,19,0.08102524372135064
15,20,0.08107222440686852
15,21,0.09099032596448968
15,22,0.09987357774968394
15,23,0.10982658959537572
2,05,0.04194496393267433
2,06,0.02703526781176949
2,07,0.020778556821501606
2,08,0.01814344662487794
2,09,0.023039581209197572
2,10,0.033962906244682664
2,11,0.03794187214463921
2,12,0.038166814028882994
2,13,0.03909465020576132
2,14,0.046820470057753485
2,15,0.05467762326169406
2,16,0.04200773589997302
2,17,0.03451306691667643
2,18,0.03263299061242736
2,19,0.032410097488540256
2,20,0.03542403984794862
2,21,0.037763704883639615
2,22,0.03511090679232272
2,23,0.055589718361825115
3,05,0.01228960726689821
3,06,0.04629535521902632
3,07,0.04688869412795793
3,08,0.054044476643462375
3,09,0.04204647482233348
3,10,0.03205717202654416
3,11,0.03149402196805236
3,12,0.02690834070144415
3,13,0.030606995884773662
3,14,0.02810463572068316
3,15,0.027628529287821325
3,16,0.03388953854457138
3,17,0.037442868862064924
3,18,0.04719795180233267
3,19,0.03905997804893795
3,20,0.035981124655918205
3,21,0.03333462838494114
3,22,0.02930697620963108
3,23,0.030623539540031976
4,05,0.0016029922522041143
4,06,0.02042890537656266
4,07,0.028921998247151623
4,08,0.049217248873909346
4,09,0.03783117495777091
4,10,0.019431682831376553
4,11,0.024236140362246056
4,12,0.017771883289124667
4,13,0.01768975765889346
4,14,0.01559652861422527
4,15,0.014933628318584071
4,16,0.01682108482504273
4,17,0.02847767490917614
4,18,0.029463160889177876
4,19,0.019304022209309834
4,20,0.02451173155066195
4,21,0.024981545514588758
4,22,0.024537409493161706
4,23,0.01611117943672365
5,05,0.0
5,06,0.0035064539079174713
5,07,0.00334136722173532
5,08,0.006315557375500047
5,09,0.005919681037237685
5,10,0.0031989110090182068
5,11,0.003207724459709037
5,12,0.002564102564102564
5,13,0.0030292638317329676
5,14,0.003057537292689706
5,15,0.004609144542772861
5,16,0.0033732121975353063
5,17,0.006211180124223602
5,18,0.005990165400089406
5,19,0.003701551638797426
5,20,0.0027198846506750556
5,21,0.0016706165740704767
5,22,0.0022985863693828295
5,23,0.011437707539048087
6,05,0.0
6,06,0.0022359995934546194
6,07,0.004126497224656734
6,08,0.0074652723091945695
6,09,0.007350143807161444
6,10,0.0014293006636038796
6,11,0.00087483394355701
6,12,0.0017683465959328027
6,13,0.0017718335619570187
6,14,0.0013280212483399733
6,15,0.002001685630004214
6,16,0.002181343887739498
6,17,0.005250205086136177
6,18,0.006266509529808591
6,19,0.002345750747842555
6,20,0.0020644907589461264
6,21,0.0
6,22,0.0
6,23,0.0
7,05,0.004808976756612343
7,06,0.03089744892773656
7,07,0.03984078293894245
7,08,0.05678489306076165
7,09,0.0457748086375603
7,10,0.03266972945380296
7,11,0.028156692479668212
7,12,0.027645151783082817
7,13,0.027720621856424325
7,14,0.02918558324840174
7,15,0.027259797724399494
7,16,0.02734550688135288
7,17,0.036950662135239655
7,18,0.03915958873491283
7,19,0.029827619601007167
7,20,0.03460479748328746
7,21,0.029099809627413653
7,22,0.030628663372026205
7,23,0.028163817488623785
8,05,0.0
8,06,0.007622725886777111
8,07,0.01639643587496348
8,08,0.023340788105962768
8,09,0.024880921583248367
8,10,0.011060064658839543
8,11,0.011858860123772802
8,12,0.011847922192749778
8,13,0.011574074074074073
8,14,0.01340374934371043
8,15,0.013037294563843236
8,16,0.011333992983718628
8,17,0.017918668697996014
8,18,0.019238428089568008
8,19,0.010738803882325091
8,20,0.012550793026608992
8,21,0.009907144799720269
8,22,0.00856223422595104
8,23,0.006641249538802115
9,05,0.0
9,06,0.01097672527695904
9,07,0.0135480572597137
9,08,0.020214508457492047
9,09,0.01915907050355333
9,10,0.012387272417900289
9,11,0.011178433723228461
9,12,0.01058060713233127
9,13,0.010631001371742112
9,14,0.012384570246147194
9,15,0.012773914875684788
9,16,0.012166051992444004
9,17,0.01775459978905426
9,18,0.019547283293371805
9,19,0.012697182947037682
9,20,0.009699829597588151
9,21,0.008314231322118186
9,22,0.007585335018963337
9,23,0.0034436108719714674
9-1,05,0.05450173657493989
9-1,06,0.08913507470271369
9-1,07,0.07557332749050541
9-1,08,0.08706334456799068
9-1,09,0.0992802033083256
9-1,10,0.11032839884294708
9-1,11,0.11155752843210316
9-1,12,0.11774241084585912
9-1,13,0.11731252857796068
9-1,14,0.11828654374749066
9-1,15,0.12152338811630847
9-1,16,0.11196815687685527
9-1,17,0.10391421539903903
9-1,18,0.110098752387532
9-1,19,0.10973378957109346
9-1,20,0.1118101979289553
9-1,21,0.11775904269785151
9-1,22,0.1058499023100793
9-1,23,0.0901488131841102
